,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,days_since_last_tx,txs_avg_amount,amount_std,avg_cashout_amount,ratio_recent_vs_past_txs,ratio_recent_vs_past_amount,ratio_cashouts,ratio_transfers,inflation_pressure,days_since_last_ss,total_ss_past30d,total_ss_past90d,avg_ss_per_wk,avg_ss_duration_min,std_ss_duration_min,ratio_ss_time_recent_vs_past,ratio_events_sessios,ratio_failed_ss,total_opened_push,Churn
6647,678,26,3,0.0,2,1,0,4989.33,1,116309.95253521128,188406.0451739852,101800.94102564102,0.0,-0.4249905483504841,-1.273965176145971,-1.7847907999119617,0.0891587196486064,22,2,5,0.4705882352941176,7.116803591010956,3.157890241778784,0.002871534254984,-1.5040773967762742,-2.19722457733622,1,0
8194,765,56,1,0.0,1,1,0,13228.93,14,141648.763,172096.12690958523,241434.6,0.0,-0.8349440888880717,-0.7884573603642702,-1.2992829841302609,0.1486082627074272,34,0,6,0.7727272727272727,8.467859710092057,4.709822374293407,-0.621034349681467,-1.791759469228055,-2.890371757896165,3,1
6020,797,24,5,0.0,2,1,0,182257.61,4,131922.27376470587,253248.3956549956,139950.80130434784,0.1365755350057507,0.2602545984590056,-1.276293465905562,-2.257122718917288,0.0202586492872054,17,2,11,1.0416666666666667,12.482658031244329,10.98140378555582,-0.3039925700895732,-1.8718021769015916,-2.5649493574615367,7,0
5824,568,43,5,87612.64,4,1,1,107155.4,1,291011.29428571434,868568.3682214869,215099.7463761468,-0.1872115420881464,0.3046237138781332,-0.670051465765296,-2.763286329577468,0.0191554312324058,15,1,11,1.9166666666666667,23.77921007721605,21.104897141001132,-1.39531103992814,-0.4489502200479031,-3.157000421150113,14,1
9345,637,21,10,125712.2,1,0,0,175072.47,1,128943.56314705884,213438.76248048584,156735.55689320387,0.0444517625708337,0.06083297757321,-1.187491578142144,-2.653828646935571,0.0199865793101577,6,6,14,1.0,10.551214026259816,7.1507792082181165,0.6384842979104502,-1.9095425048844383,-2.602689685444384,3,0
3491,676,40,2,147803.48,1,1,0,95181.06,17,98843.60785714284,122443.61054577898,117608.66333333332,-0.0588405000229334,-0.7186531207316924,-1.0647107369924282,-2.268683541318364,0.052906722139306,23,1,4,0.8695652173913043,17.413960036500516,12.90656507278764,-0.5994691914332941,-0.8472978603872037,-3.044522437723423,4,1
11227,660,44,4,0.0,2,1,0,161325.56516606777,2,161329.28485630464,193125.3487356374,162466.02447930386,-0.10189250399017753,-0.5505846657230944,-1.1636354073000006,-2.168007888110246,0.03734134782888221,7,1,8,0.846388425562479,14.248361297795059,7.873973474810684,-0.5404717913045143,-0.9953974768287406,-2.342014800147634,3,1
5710,723,45,4,0.0,2,1,0,37214.39,3,82225.43936507936,90468.72649255003,120636.0392,0.048790164169432,0.2385621843187319,-0.9007865453381898,-3.4657359027997265,0.0645163912882746,10,4,10,1.12,18.10360236489975,16.665089841020023,0.4121014331456041,-1.9810014688665836,-2.6741486494265287,3,0
13361,580,47,2,0.0,1,0,0,110374.84746748237,5,147059.50222384432,295419.7430820892,104090.11698215279,0.008853313913922797,1.4305275693421726,-0.8832288161750068,-1.95076492673364,0.0076601356265727436,2,3,14,0.9142628582001434,16.48011669011367,12.650362182260732,-0.15680565388233647,-1.5482803264402414,-3.1839205580633,3,1
13949,622,49,5,140680.09447822015,1,1,0,95761.46098882837,13,127822.88641926009,157371.87035267285,128966.67095268432,-0.11962414000631347,-0.5056122483593212,-1.1328593111162202,-2.0768979720297582,0.04108407627548066,40,0,2,0.6193120316575056,15.960293104163433,9.995533842795439,-0.387234848301123,-0.9794388721134037,-2.5888767845475043,1,1
6982,603,56,5,90778.76,2,1,0,162223.67,1,279383.5674396135,741049.589738588,235025.9280909091,-0.0863280834884972,0.5060750132145944,-0.6280078783889839,-3.258096538021482,0.0148579032560367,1,8,15,1.7692307692307692,36.21732372574744,39.12627845982824,0.0729844346196941,-0.5920510636885765,-3.8501476017100575,17,1
7744,589,27,4,0.0,2,1,0,144181.48,1,222569.14276190475,747838.0562022292,401289.3186206897,-0.0552626786750494,-0.0075480017149612,-1.262241712449912,-2.178532444324067,0.0653246437825035,4,5,9,0.9615384615384616,15.975411845567548,10.22594724315303,0.5841177458430821,-1.8718021769015916,-3.258096538021482,6,0
3942,627,37,7,147361.57,1,1,1,133031.96,1,135957.03535864977,290743.37089002255,112912.11169230768,-0.059719234701622,-0.3214702915399748,-1.2826159316450492,-2.0382834691863283,0.0428539173912897,1,6,8,0.5833333333333334,18.00755982504601,12.319889420331146,1.0913759080845624,-1.3217558399823195,-2.70805020110221,0,0
8659,621,40,10,163823.37,1,0,0,89519.47,1,117045.09610561056,178288.02530558372,130880.93840909092,0.0,-0.3752482976737109,-1.228391331674082,-2.45893116338474,0.0540798814138457,3,8,11,0.8076923076923077,16.72336683262045,12.091406457609375,1.1005804239169037,-1.9924301646902065,-2.3978952727983707,2,0
13479,831,40,7,120025.73023285047,1,0,0,51334.907097426636,2,151019.65172492334,210502.41197094563,148361.07128828776,-0.08569582715897842,-0.020630661771974812,-0.8404372460338316,-2.4793789035339504,0.02548781182399274,10,3,15,1.3094748797683193,22.1851234489072,21.18020780942842,-0.6642719509426722,-1.9153803552870032,-2.7485314874222837,7,1
10848,724,40,4,128063.29535673671,1,0,0,99517.56053667367,3,133004.48091513923,229206.1350313146,173762.60535855213,-0.20478658802312175,-0.5280433120547882,-1.0769929009679307,-2.7186291190679177,0.01698280186185574,38,1,8,0.8922406910861753,14.988066885448713,10.199314489938025,-0.39088395381935803,-2.0549431905037676,-2.514253324038919,2,1
163,682,24,9,57929.81,2,0,0,53134.3,1,124932.54453093812,278101.43639836344,123483.70144654089,0.0395656002061911,-0.3396830187365444,-1.1434263044579025,-2.267356401110302,0.0480489164977541,35,0,6,0.75,10.106619358341096,5.13523755581032,-0.8045272946080895,-2.772588722239781,-2.772588722239781,0,0
2134,515,66,6,0.0,2,1,1,160663.11,2,126693.73755681816,231670.1175716976,140931.3020754717,-0.0322608622182215,0.8614489659379728,-1.1871656860095547,-2.403561010334048,0.0099008278648248,3,6,18,1.1153846153846154,15.912848945679055,11.171667493909082,-0.1819481303698138,-1.203972804325936,-3.4011973816621555,4,0
11370,673,33,5,129639.80432850878,1,1,0,59604.97686522048,8,124617.83858097027,182222.92140070672,177091.1085837731,-0.0066587358143265635,-0.9138143572528821,-1.276164596888448,-2.7486374890539165,0.07552832639652589,29,0,6,0.8952747007161286,16.13079432834529,13.43319944171362,-0.6500695583027659,-1.7789026240906356,-2.4576147223627074,3,1
5035,786,24,2,120135.55,2,1,1,125449.47,2,180524.84555555563,400694.56247035146,144255.42157894737,-0.0387145121806903,-0.581754012159127,-1.01160091167848,-2.3978952727983707,0.0803946783364828,4,1,10,1.04,25.819633833898536,25.76122279648332,-0.8058930943253886,-1.5040773967762742,-2.19722457733622,4,0
6806,520,30,4,145222.99,2,0,0,145160.96,3,146149.50116666668,277195.4403155669,155457.84076923077,-0.0706175672139534,0.2458057120964834,-0.8150369981689822,-3.012261575505202,0.0349361155670141,24,1,13,1.15,17.7245721644197,12.953888415764787,-1.3266254341863986,-0.6931471805599453,-3.1780538303479458,5,0
12969,815,41,9,78313.22512823404,1,1,0,143440.10006902635,2,87190.06069364975,114201.2342001368,140706.95820033408,-0.20199509451355355,-0.783018758493974,-1.305705494743866,-3.1651765959554257,0.05009285916118221,7,4,14,1.039344631704369,15.445528996456748,15.012849836442134,0.36449513325643823,-1.3559562004304464,-3.278972576382592,1,1
11374,632,44,7,175661.29870258394,1,1,0,168078.32811650005,1,359143.17732286156,1585570.3561382317,238347.17393623406,0.018933748425323152,-0.046566283722427826,-0.7448014414893206,-2.8640506236992205,0.039409622279867135,10,2,15,2.0053800420430976,29.55540707854496,29.045134055926006,-1.0808844229350574,-0.44826303416895524,-3.555911447461642,16,1
4288,609,37,6,0.0,2,0,1,22030.72,1,143507.64400000003,576471.633800465,144209.78440677968,-0.0077821404420549,-0.2839823677866844,-1.348073148299693,-2.3513752571634776,0.0855605466176467,7,4,11,1.0,13.177128521181244,9.861087292128785,-0.0025210728381206,-1.6486586255873816,-3.258096538021482,1,0
6575,696,66,7,119499.42,2,1,1,174027.3,1,262600.9007792208,655691.9471898009,229240.5254109589,0.1147282656614264,-0.0978598129326446,-0.7429086901190092,-2.842969519001581,0.0241735899002592,3,7,27,2.5,31.517129064746847,29.606389797072584,0.2864778928350994,-0.6061358035703156,-4.189654742026425,23,0
14650,709,34,6,74946.69367645615,1,0,0,39384.33259090717,1,128517.59408782503,270431.0501892105,128474.4421262073,0.030533770039353147,0.3532399978485936,-1.351549201470491,-2.011499826824236,0.05811337024707032,7,7,8,0.5577547216441876,7.68046024576876,4.838318241380534,0.9408802275487294,-1.660056039738163,-2.7009016240021833,0,1
14663,780,40,2,83052.0121754034,1,1,0,48877.655370458335,11,791870.3976251709,4377965.761069237,142167.61935949628,0.010953127347947438,-0.191031659878929,-1.2867270349126823,-2.029657878576232,0.13585007001588598,28,1,1,0.2516985825838216,15.132351710977154,12.015325341678487,0.5280871976094479,-1.8415431323316591,-1.8415431323316591,0,1
8667,694,30,2,0.0,3,0,1,15039.41,3,126744.30670454544,168715.82141698388,159244.17699999997,-0.0335226920386434,-0.1928972700389014,-1.4441139320087168,-2.00372971994414,0.0688395546455537,42,0,8,1.0476190476190477,11.527347769184168,5.544968523227263,-0.8212407540771143,-2.4423470353692043,-3.1354942159291497,3,0
3403,757,28,7,120911.75,2,1,1,131249.46,1,111426.4904494382,243103.8733683048,112498.91395348836,0.0085106896679088,0.9052339083863932,-1.403196171922494,-2.622436448379218,0.0176045247460723,4,7,16,1.5769230769230769,24.968672016125,32.26431756623138,0.6442763964933681,-1.6582280766035324,-3.737669618283368,9,0
8653,579,39,2,151963.26,2,1,0,158948.63,1,116730.89620689656,136120.7908962054,179278.93333333332,0.059898141581069,0.2532398387845678,-1.304948721665938,-2.468099531471619,0.0463041709977497,9,4,13,1.0,24.424922864417645,23.62256350383559,-0.5774161668708754,-1.466337068793427,-3.258096538021482,3,0
6513,687,35,1,110752.15,2,1,1,47921.22,2,142029.1725,154751.38920242217,226325.4457142857,0.0307716586667536,1.2252422222979984,-0.7537718023763802,-2.1400661634962708,0.024335062171007,1,4,8,0.8846153846153846,20.160223050328312,12.71784558594896,0.6034543936994304,-1.0986122886681098,-3.1780538303479458,3,0
1442,646,37,7,96558.66,1,0,0,163427.18,2,125593.91877192986,158741.8299176231,183812.9296666667,-0.0718257345712556,0.061034988485026,-1.310944923878104,-2.5477075510270306,0.0176587580159466,4,5,9,0.6538461538461539,12.19137609748602,8.070516349180785,0.36218656354224,-0.6931471805599453,-2.19722457733622,2,0
11665,724,39,5,121247.2064247388,1,1,0,9615.129038329269,1,164437.05591785687,392929.5743179334,136358.38321260497,0.010481659399235248,-0.7996495457761974,-1.1729902269175363,-2.258653749441263,0.10025959013458813,3,3,9,0.7962219220511468,20.354277998159958,14.915489690198443,-0.15838409676568344,-1.56192889348506,-2.9231617266707817,4,1
2915,666,43,7,137780.74,2,1,1,119100.05,1,247905.6862613982,327460.859332726,238907.0105952381,-0.088553397341445,-0.440124680951228,-0.6691939395374525,-2.908720896564361,0.0459469379284305,4,8,28,2.3461538461538463,35.08743818240014,36.98924478728759,-0.0008959620166411,-0.5162164724008671,-4.127134385045092,23,1
9762,779,46,5,132827.16226839897,1,0,0,191602.80544966622,4,160214.68600664893,249985.49223947548,178234.58055062487,-0.11635700634493587,-0.7775194281148727,-1.405347869283741,-1.9718733595295783,0.027601575448552115,35,0,5,1.1875747851403102,14.412243241170941,9.399708431171081,-0.569163649345232,-1.1039742116628224,-2.490268572782713,0,1
10428,672,45,5,93846.98176489666,1,1,0,94671.93794330437,2,71630.94683413826,128639.02378641126,116903.33250260496,-0.03835927579856952,-0.24559705163715334,-1.3359257866899026,-3.086174430461874,0.046518833192561795,19,2,11,0.9526394339265203,20.605837616107742,21.4008669177824,-0.9954750422263858,-1.151818962825243,-2.3613477941614445,4,1
13828,647,51,2,94240.19717275428,1,1,1,157864.75021159815,35,127013.69503371537,136633.97400980906,156696.428947029,-0.032681190986821144,-5.050006957643409,-0.8353174229274565,-2.2459765189475855,0.3268851276566312,3,5,11,0.840344951499925,15.53091845938938,13.53799505226814,0.016881715266934383,-1.175060348803624,-3.0830346985376527,2,1
14712,757,67,3,0.0,1,1,1,149812.86383994218,1,153725.03198009197,182914.20447719676,151434.19605571288,-0.07786339214701513,-0.26227834458899524,-1.196420600660021,-2.3372483106270483,0.048645732628112504,17,3,11,1.0290581606504225,16.708035295996257,11.115212561398673,-0.4469491055249938,-1.4120620241778086,-2.4770600086668093,0,1
15161,738,40,5,149272.6106242039,1,0,1,48126.82258514133,3,130692.39962676715,282379.82453921594,122839.01183836309,0.08005603009071036,1.0367582610258053,-1.4027931474666886,-2.4944461175512602,0.018199131588698333,15,1,7,0.8523884613926955,19.03561823566033,15.46307913599858,-0.07618851264892235,-0.9753800976256215,-2.894718335603063,2,1
2679,693,43,4,152341.55,1,1,0,9241.78,8,191135.03625,964696.5698966295,113048.2815,-0.1790482314489854,-1.911560293674046,-0.9195640572191242,-2.72785282839839,0.1309682138157649,1,4,12,0.92,11.9569683620456,8.163019286176306,0.1677971715527145,-1.5686159179138452,-3.1780538303479458,3,0
6500,490,39,1,0.0,3,1,0,171060.01,6,69843.3676923077,83323.37763483929,130179.44666666666,0.0,0.2661000501478406,-1.252762968495368,-1.540445040947149,0.0143302046570798,3,3,12,0.8461538461538461,20.302135005720512,15.609733228064307,-0.2218579455182316,-1.1895840668738362,-3.1354942159291497,1,1
2280,706,42,8,95386.82,1,1,1,75732.25,1,188467.22080851064,588920.6179094226,118003.94203125,-0.0451204352804694,0.6260356219866614,-1.289444535129973,-2.205735267004128,0.0212945780464041,1,3,15,1.2,18.22691307614408,13.75069974333126,-0.1883574187309818,-0.949080554697146,-2.740840023925201,5,0
5700,597,26,5,0.0,2,0,1,95159.13,1,118048.36842245988,240708.45043261565,126345.75648,-0.0712630200214905,-0.504275736087477,-1.0906441190189329,-2.371577964480997,0.0600013370836869,13,2,8,0.6363636363636364,10.230052620280365,7.90133682187771,0.1127116731365247,-2.70805020110221,-2.70805020110221,1,0
8460,702,23,7,98775.23,1,1,0,114603.96,1,128635.67341346154,184034.6492199747,165142.63310344826,0.1394195352497453,-0.336083768247909,-1.2647968080590917,-2.509120907908595,0.0534640613872027,27,2,7,0.9565217391304348,10.38342532915335,5.432762672859533,0.2423933622117223,-1.749199854809259,-2.4423470353692043,3,0
14323,703,47,4,143342.7094633637,1,0,1,174735.40239046546,3,131358.27245255973,243453.06697188664,159390.83074660375,0.06191063637063761,-0.34541491152600723,-1.4603863223342015,-2.0522009925094555,0.024825417422366495,3,3,12,0.9300032065217518,17.534693698453758,13.41541918597407,-0.03465574774749381,-1.5175589576003905,-2.9833220446831996,5,1
900,745,36,8,67226.37,1,1,0,130789.6,1,154337.6697160883,591027.5399282734,153808.3621686747,0.110541874399824,-0.6634635147206559,-1.3312345839368631,-2.429846872604973,0.0574262786034447,14,5,15,1.2,13.802586255754546,9.64303775520206,0.0077361401281617,-2.0476928433652555,-3.4339872044851463,7,0
8675,798,39,6,119787.76,1,1,1,164248.33,1,114139.58378548895,202276.9281481821,129100.23440860212,-0.0848994437864862,-0.4988470233517104,-1.2187566005101729,-2.671008929421861,0.0276031147173901,15,5,16,1.2083333333333333,14.01147369445006,7.905550462057891,-0.3693687163664555,-1.203972804325936,-3.4011973816621555,3,0
2317,581,41,8,0.0,2,0,0,29737.14,1,157318.2906764706,685018.7913765432,130493.84218390808,0.1590646946296872,-0.0682492611619711,-1.3545456628053103,-2.536045611279188,0.0903161267973489,30,1,7,0.7727272727272727,11.78132508017352,8.257083676953846,-0.5594218758821111,-1.5040773967762742,-2.890371757896165,2,0
6012,597,67,2,0.0,2,0,1,108645.85,2,112706.21852941177,142973.14838451068,168401.97181818183,0.0240975515790605,-0.0896882443589216,-1.0986122886681098,-2.4423470353692043,0.0508795110680674,15,7,17,1.1363636363636365,18.584273543829987,18.080111359784244,1.0424346398525406,-0.6931471805599453,-2.5649493574615367,0,0
13608,558,36,3,146229.01077493583,1,1,0,175560.9627402678,6,275586.71551168966,667257.2490640971,155862.078848155,0.11154390652364603,1.0804070024755676,-1.0976910367268464,-2.0365587023267864,0.03511156088811587,11,4,14,1.3340313377324087,22.57637753880273,16.78592742949127,-0.19650117857544958,-1.3804779152160649,-3.1149008982265736,5,1
5999,652,32,2,0.0,2,1,0,54628.11,3,127215.39661654136,199174.1971185266,160878.08136363636,0.1210779315532359,0.8211264446861973,-1.0911773101805915,-2.499944527152541,0.0332611195213317,20,1,3,0.1904761904761904,8.134554015441099,6.36913768965917,-0.1565909103572305,-1.6094379124341005,-1.6094379124341005,0,0
12158,595,58,1,137926.25630880744,1,1,0,154187.03311915294,5,708085.1869699553,2419717.3860085616,191722.26836296153,0.06120040180239185,1.4230365537235168,-1.1778223041851994,-1.6548453366653775,0.032330397963583224,8,1,5,0.8126648533531357,20.541747605192526,12.589762320082434,-0.04081810509397474,-1.2027999761326091,-2.8359901500867455,1,1
7061,490,40,6,156111.08,1,0,0,190889.13,1,158152.9626946108,270903.0154777935,177670.33789473682,0.0,0.0629385151892049,-1.0635209688568397,-2.290750635347043,0.0221273212413946,5,3,13,1.16,24.21650934008843,22.146222860724016,0.2668814855401761,-1.6094379124341005,-2.70805020110221,3,0
5277,775,25,10,60205.2,2,1,0,14073.11,1,128542.8714384509,248933.9851672724,120528.13875598086,0.0545881902844029,0.0812197314087289,-1.2376838616682475,-2.1659507845891186,0.0653475852610691,10,4,10,0.8125,9.792982137376804,8.248378070660829,0.5752200497679787,-1.540445040947149,-2.639057329615259,2,0
2969,736,26,4,135889.13,1,1,1,165692.03,1,109777.6162601626,179610.73236700866,149635.03925,0.1031842362352308,0.0166067363914477,-1.1067094989007291,-2.517696472610991,0.0265517392127243,1,6,14,0.92,18.455603346076465,13.49389450751745,0.2180069709295807,-1.2321436812926323,-2.4849066497880004,5,0
9350,764,40,9,100480.53,1,1,0,124095.69,1,111684.648625,156396.0371866663,134742.2131111111,0.1042037775300027,-0.3266206101199621,-1.2605816166131658,-2.187922184673906,0.0549498617382881,3,5,18,1.3076923076923077,19.19295184387201,19.925679203096287,0.0578590010495298,-1.157452788691043,-3.555348061489413,5,0
9,684,27,2,134603.88,1,1,1,71725.73,2,122268.391971831,153313.10552453928,157176.74739130438,-0.0706175672139534,-0.2848509816029594,-1.0986122886681098,-2.4849066497880004,0.0403796709730261,5,5,9,0.6538461538461539,12.66085202075786,11.70491324072232,0.2564853121303624,-1.2809338454620642,-2.890371757896165,3,0
3158,738,18,4,0.0,2,1,1,47799.15,1,110950.53696969696,155792.16203540657,128746.29037974685,-0.1177830356563835,-0.3469360541866002,-1.1977031913123406,-2.145742621501076,0.0452749867149896,96,0,0,0.7777777777777778,9.828473052153424,7.976751128481718,0.0,-2.079441541679836,-1.3862943611198906,0,0
426,778,47,6,127299.34,2,1,0,124694.99,88,255213.68016042784,365472.8905311349,233116.278872549,-0.0800427076735363,-9.893433597147457,-0.6039160468320027,-2.835883572612095,0.6186935762351448,4,6,32,2.4615384615384617,22.71677788675118,21.808137003773485,-0.0786321413638795,-0.5108256237659907,-3.481240089335692,25,0
4004,648,36,8,146943.38,2,1,1,130041.45,1,244312.33394825648,469180.10556813946,241362.03774336283,0.1389368111914304,0.0991929809095679,-0.6753293372431514,-3.1276598165965392,0.0472114860446259,30,1,25,2.227272727272727,37.85432428332721,32.86587237096131,-1.702807548071234,-0.4155154439616658,-3.218875824868201,18,0
11755,741,49,6,0.0,1,1,0,131420.8152248106,5,197687.63216773883,504072.5349323344,142163.31796861527,0.12998085752603317,-0.8587009112226865,-1.2296397105999815,-2.2228089019751507,0.0774615762046193,17,2,8,0.8537378846519732,12.221089711971617,7.892995730965685,-0.18429887645984422,-1.9737926948337206,-2.437822949077085,3,1
14476,640,34,5,173825.7344135459,1,1,0,114396.76604705524,4,88158.16107610057,118813.99655702902,135493.44773199485,-0.19922059328794026,-0.31821186937209034,-1.241323459040834,-2.8770170152563708,0.02008778945156836,15,2,5,0.8867131937517911,10.703894004134185,7.923208999254088,-0.17270811141086156,-1.7249925735700962,-2.4202080835464095,4,1
9788,602,54,6,148812.23496971285,2,0,0,111961.39597486278,3,286897.0760459045,502264.12272091885,239802.7380457238,-0.07609291170335226,0.1750339103843584,-0.6873817797137577,-2.721824730345807,0.035958070486135606,9,12,25,2.1652936686774478,26.30034157615934,23.00574321644003,-0.029461155012074025,-0.519886772758705,-3.2310315815579287,20,1
8724,462,27,4,176913.52,1,1,0,80587.27,6,119090.18,228243.7615459796,113378.9018181818,0.0848994437864862,-0.0759681178103728,-1.0541605260972755,-2.580216829592325,0.0578173268262988,10,3,12,0.8571428571428571,10.44643188955817,7.795268771202494,-0.4062138660801928,-1.55814461804655,-2.9444389791664407,4,0
9191,773,43,7,138150.57,1,1,1,177357.16,1,283203.7420808081,685367.846628558,229741.21947368415,0.1515498981272008,-0.1283798896619728,-0.6931471805599453,-2.710068365258447,0.0272875134454404,2,8,34,2.6666666666666665,30.61254263382097,32.540185606360566,-0.0035991166870975,-0.5166907432183888,-3.349904087274605,26,0
759,683,35,6,187530.66,2,1,1,37976.36,1,150352.30666666664,267489.0492663347,132274.34560606058,0.061035890586369,-0.176607580566913,-1.2924756059022358,-2.164963715117998,0.0695288177613573,4,10,21,1.6538461538461535,14.78031855802416,13.488629725212204,0.4799573877200536,-1.2992829841302609,-3.784189633918261,5,0
12393,512,47,6,126098.10291167704,1,0,0,92610.19983516428,1,137599.1446903499,237075.42517055926,135616.01750996505,0.06507743068602645,-0.6062626284231744,-1.4372958458808907,-2.1068888367928453,0.06398145558264916,31,0,7,0.9293150297849445,22.309705088546202,15.418301244319522,-1.0574185684374904,-1.177701414919852,-2.9203600458394057,1,1
322,716,39,10,115301.31,1,1,0,43527.4,1,106342.21056451614,127314.98367376684,152193.04294117648,-0.0659579677917972,-0.9844327663421828,-1.272965675812887,-2.631089159966082,0.0648937611526216,7,8,16,1.3846153846153846,18.602650143281764,15.353151167985256,0.1401014192604371,-1.0459685551826876,-2.917770732084279,6,1
4843,821,38,8,0.0,2,0,1,126241.4,3,183782.34056,352922.946493009,139593.053125,0.0400053346136992,-0.3145478071825859,-1.3397743454849975,-1.9459101490553132,0.0703471765686238,10,4,11,1.0,14.447296091552651,15.113567208139594,0.8300357798161252,-1.6094379124341005,-3.218875824868201,2,1
3824,601,42,4,96763.89,1,1,1,199242.65,1,127415.1684466019,179475.333300091,138387.9337037037,-0.0335226920386434,-0.451126986114115,-1.312186388966169,-2.2464956263430023,0.0333280278599614,4,2,14,1.0769230769230769,16.320057009220083,12.83253851104785,-0.8164843980680325,-1.2878542883066382,-2.6741486494265287,4,0
4079,476,40,4,0.0,2,0,0,182547.04,1,171426.19969465645,413623.2973063547,167192.92184210525,-0.095310179804325,-1.3253059276679215,-1.2192402764567245,-2.3178525651248343,0.0369277528797709,5,4,12,1.0769230769230769,29.217578246729367,25.515475442908837,-0.5424999318402508,-2.268683541318364,-3.367295829986474,3,0
6873,804,55,7,0.0,2,1,1,118752.6,1,131889.69751037346,217630.49719631212,142417.3460273973,-0.0833816089390511,0.1627211501210441,-1.1848726329525168,-2.230841188135204,0.0379708451127351,18,4,14,0.782608695652174,23.13644801055825,28.333341729295945,0.4480589030257723,-1.1526795099383855,-2.9444389791664407,3,0
864,685,31,10,135213.71,1,1,1,125777.28,1,148249.44226804125,382783.5585365663,122437.16672131146,0.0888312137066158,0.1828598942494506,-1.1513949882460288,-2.2500072769141384,0.0440636960968163,4,5,19,1.48,17.139317534346258,11.080088732437783,-0.4545137186791479,-1.55814461804655,-2.9444389791664407,2,0
7691,717,48,7,123764.95,1,1,1,169952.82,1,248662.03797820825,449057.694885297,225356.4898300971,0.1190593600159881,0.0448431746070578,-0.6943571020626585,-2.8891632985345965,0.0221927110576851,2,14,27,2.0,23.8323458751348,15.315584634329763,0.4406399079524233,-0.6744550475477927,-3.277144732992177,20,0
2753,498,73,2,170241.7,2,1,1,165407.96,1,273739.87853881274,426489.7074870707,241927.8278861789,0.1373998694024429,0.4169984019331958,-0.5733459807473247,-2.828678188890825,0.0225685110350845,2,8,23,2.5384615384615383,34.72809023015438,38.25202685258948,0.2952079781869551,-0.5411309732613196,-4.204692619390966,20,0
8801,636,31,6,0.0,2,1,1,2382.61,1,147959.10066523604,302873.2627468543,138257.38978723402,0.126293725324292,0.6022760779414932,-1.1905022000676364,-2.1760373441167755,0.0475153196509305,7,4,9,0.6818181818181818,7.797447839017775,4.552641443643206,0.2949235318783193,-2.079441541679836,-2.079441541679836,0,0
10929,567,49,2,0.0,1,0,0,64333.89071412377,5,93737.37960860027,123634.56863770547,104446.23134467941,0.10207467372730039,2.5364288916177835,-1.8294768486081772,-2.5388808717160876,0.007699141007729719,1,3,10,0.7685762027104679,11.023207954475806,6.850812145306271,0.045128668185925425,-1.4993382910987962,-1.902810749083751,1,1
3772,685,40,7,0.0,1,1,0,72852.74,2,120405.94928571426,227133.21640103305,102484.5225,0.1150693297847871,0.8475050080563296,-1.0753554265038423,-2.496741107435003,0.0241169752971108,11,2,13,1.08,11.009722521195156,10.061163523131288,-0.8074785958055606,-1.3862943611198906,-2.2335922215070942,1,1
3766,711,38,3,128718.78,1,0,0,114793.45,2,113571.8221794872,133212.54175872923,169812.84074074074,0.1053605156578261,0.0629577475100142,-1.0372433422918177,-2.9831534913471307,0.0479663817280095,12,3,10,0.6666666666666666,13.844514756187468,10.181116567398178,-0.0010215571485446,-1.4469189829363254,-2.833213344056216,1,0
7703,641,37,2,0.0,2,1,0,3939.87,1,107078.09328358209,186831.4075262361,87965.63444444444,-0.0183491386681965,0.0389769114064509,-1.294356865794205,-2.2662174488231708,0.0693948203949901,11,3,9,0.65,7.48807983281426,3.3076315969080428,-0.1918547057484987,-1.9459101490553132,-1.9459101490553132,3,0
6825,716,29,6,0.0,2,1,1,98998.61,1,118585.59214611872,185023.99810324408,179886.66315789474,-0.0606246218164348,-0.2040035950184794,-1.3331845358059422,-2.6210388241125804,0.0459278802634669,6,3,5,0.8333333333333334,8.79738987104827,6.901062459874291,0.3575603543254775,-1.791759469228055,-1.791759469228055,0,0
315,663,44,2,117028.6,2,0,1,144680.18,6,149647.91864197532,233648.2759250858,147790.48789473687,-0.1743533871447778,0.738476737021481,-1.410986973710262,-1.9218125974762528,0.0148134927212956,4,7,19,1.4,14.790829463970905,11.098836882842312,0.4524532004208015,-0.9444616088408514,-3.58351893845611,5,0
8899,689,40,1,0.0,2,1,1,119446.64,1,140892.53925,211955.57244110887,205129.905,-0.0953101798043246,-1.4863816545120003,-1.3156767939059373,-2.6149597780361984,0.0630167604736237,12,2,13,1.173913043478261,17.24638579263602,10.966839866280456,-0.0091185459698088,-1.1349799328389845,-3.332204510175204,4,0
528,598,41,3,91536.93,1,1,0,191468.78,8,96106.26,124695.36961353036,179541.3125,0.0555698511548107,0.8693568295984992,-1.072636802264849,-3.6375861597263857,0.0100888726007415,25,1,4,0.7619047619047619,26.097898832999228,16.741610051914943,-0.5784276088217134,-1.4469189829363254,-2.833213344056216,5,1
2493,629,35,1,172170.36,1,1,1,159777.37,13,104298.99,123265.1070357002,189863.73375,0.043802622658393,0.5935099936795316,-1.1349799328389845,-2.2335922215070942,0.0175531647737128,33,0,9,0.9,18.783868013417944,22.308421336211136,-1.41116299659891,-0.8649974374866046,-2.9444389791664407,4,0
